day,year,mo,da,date,Crimes_This_Day,primary_type,location_description,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
4,2019,01,24,2019-01-24,3,BATTERY,HOSPITAL BUILDING/GROUNDS,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,2,DECEPTIVE PRACTICE,COMMERCIAL / BUSINESS OFFICE,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,CRIMINAL TRESPASS,HOTEL/MOTEL,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,3,CRIMINAL TRESPASS,CTA STATION,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,CRIMINAL TRESPASS,SMALL RETAIL STORE,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,CRIMINAL TRESPASS,RESIDENCE PORCH/HALLWAY,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,INTERFERENCE WITH PUBLIC OFFICER,SIDEWALK,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,6,NARCOTICS,SIDEWALK,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,DECEPTIVE PRACTICE,POLICE FACILITY/VEH PARKING LOT,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,7,BURGLARY,RESIDENCE,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,2,BATTERY,GAS STATION,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,5,ROBBERY,STREET,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,ASSAULT,"SCHOOL, PUBLIC, GROUNDS",17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,THEFT,ALLEY,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,ROBBERY,CTA BUS,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,CRIMINAL DAMAGE,OTHER,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,13,OTHER OFFENSE,APARTMENT,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,19,BATTERY,RESIDENCE,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,ROBBERY,CONVENIENCE STORE,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,CRIMINAL TRESPASS,GAS STATION,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,ASSAULT,SIDEWALK,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,ROBBERY,GROCERY FOOD STORE,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,2,BATTERY,RESTAURANT,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,ROBBERY,ALLEY,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,3,BATTERY,PARKING LOT/GARAGE(NON.RESID.),17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,5,THEFT,GROCERY FOOD STORE,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,PUBLIC PEACE VIOLATION,RESIDENCE,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,DECEPTIVE PRACTICE,CTA TRAIN,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,ROBBERY,CTA STATION,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,2,INTERFERENCE WITH PUBLIC OFFICER,STREET,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,ROBBERY,RESTAURANT,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,2,CRIMINAL TRESPASS,"SCHOOL, PUBLIC, BUILDING",17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,CRIM SEXUAL ASSAULT,RESIDENCE,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,ROBBERY,TAXICAB,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,PUBLIC PEACE VIOLATION,SIDEWALK,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,THEFT,"SCHOOL, PRIVATE, BUILDING",17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,PROSTITUTION,STREET,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,CRIM SEXUAL ASSAULT,HOSPITAL BUILDING/GROUNDS,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,NARCOTICS,PAWN SHOP,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,THEFT,GAS STATION,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,CRIMINAL TRESPASS,RESTAURANT,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,BURGLARY,RESIDENCE-GARAGE,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,12,CRIMINAL DAMAGE,RESIDENCE,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,2,ASSAULT,CONVENIENCE STORE,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
4,2019,01,24,2019-01-24,1,DECEPTIVE PRACTICE,ATM (AUTOMATIC TELLER MACHINE),17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0
5,2019,01,25,2019-01-25,19,NARCOTICS,SIDEWALK,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,7,CRIMINAL DAMAGE,STREET,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,INTERFERENCE WITH PUBLIC OFFICER,SIDEWALK,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,PUBLIC PEACE VIOLATION,RESIDENTIAL YARD (FRONT/BACK),2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,ASSAULT,CTA BUS,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL TRESPASS,CONVENIENCE STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,ASSAULT,HOSPITAL BUILDING/GROUNDS,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIM SEXUAL ASSAULT,APARTMENT,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIM SEXUAL ASSAULT,"SCHOOL, PUBLIC, BUILDING",2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,9,THEFT,DEPARTMENT STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,3,THEFT,COMMERCIAL / BUSINESS OFFICE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,OFFENSE INVOLVING CHILDREN,"SCHOOL, PUBLIC, BUILDING",2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,2,BATTERY,OTHER,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,3,BURGLARY,RESIDENCE-GARAGE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL DAMAGE,SIDEWALK,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,SEX OFFENSE,RESIDENCE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,OBSCENITY,"SCHOOL, PUBLIC, BUILDING",2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL DAMAGE,"SCHOOL, PUBLIC, BUILDING",2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,2,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,3,WEAPONS VIOLATION,ALLEY,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL DAMAGE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,2,WEAPONS VIOLATION,PARKING LOT/GARAGE(NON.RESID.),2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,8,NARCOTICS,VEHICLE NON-COMMERCIAL,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,DECEPTIVE PRACTICE,COMMERCIAL / BUSINESS OFFICE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,PUBLIC PEACE VIOLATION,STREET,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,10,BATTERY,STREET,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,6,WEAPONS VIOLATION,STREET,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,BATTERY,DAY CARE CENTER,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,OTHER OFFENSE,RESIDENCE PORCH/HALLWAY,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,3,BATTERY,SMALL RETAIL STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,2,CONCEALED CARRY LICENSE VIOLATION,STREET,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,ROBBERY,PARKING LOT/GARAGE(NON.RESID.),2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL TRESPASS,RESIDENTIAL YARD (FRONT/BACK),2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL DAMAGE,DEPARTMENT STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,BATTERY,"SCHOOL, PUBLIC, GROUNDS",2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL TRESPASS,LIBRARY,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,BURGLARY,DEPARTMENT STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL TRESPASS,RESTAURANT,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,BATTERY,POLICE FACILITY/VEH PARKING LOT,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,4,BATTERY,"SCHOOL, PUBLIC, BUILDING",2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,2,ASSAULT,RESIDENCE PORCH/HALLWAY,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,3,ROBBERY,SIDEWALK,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,11,MOTOR VEHICLE THEFT,STREET,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,5,THEFT,SIDEWALK,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,DECEPTIVE PRACTICE,CONVENIENCE STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,2,THEFT,CTA PLATFORM,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,BURGLARY,COMMERCIAL / BUSINESS OFFICE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,BURGLARY,RESTAURANT,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL TRESPASS,RESIDENCE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,MOTOR VEHICLE THEFT,ALLEY,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,16,OTHER OFFENSE,RESIDENCE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,8,THEFT,OTHER,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,PUBLIC PEACE VIOLATION,SIDEWALK,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,BATTERY,COMMERCIAL / BUSINESS OFFICE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,ASSAULT,MEDICAL/DENTAL OFFICE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL TRESPASS,HOTEL/MOTEL,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,THEFT,COLLEGE/UNIVERSITY RESIDENCE HALL,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,NARCOTICS,CHA HALLWAY/STAIRWELL/ELEVATOR,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,9,DECEPTIVE PRACTICE,APARTMENT,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,12,NARCOTICS,STREET,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,INTIMIDATION,RESIDENCE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,NARCOTICS,HOSPITAL BUILDING/GROUNDS,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,BATTERY,VACANT LOT/LAND,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,6,ROBBERY,STREET,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,3,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL TRESPASS,COMMERCIAL / BUSINESS OFFICE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,BATTERY,VEHICLE NON-COMMERCIAL,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,2,THEFT,TAVERN/LIQUOR STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIM SEXUAL ASSAULT,HOSPITAL BUILDING/GROUNDS,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,THEFT,RESIDENCE-GARAGE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,ASSAULT,SIDEWALK,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,DECEPTIVE PRACTICE,CTA TRAIN,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,NARCOTICS,GAS STATION,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,DECEPTIVE PRACTICE,AIRPORT EXTERIOR - NON-SECURE AREA,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,2,NARCOTICS,"SCHOOL, PUBLIC, BUILDING",2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,OTHER OFFENSE,DAY CARE CENTER,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,OFFENSE INVOLVING CHILDREN,PARKING LOT/GARAGE(NON.RESID.),2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL SEXUAL ASSAULT,APARTMENT,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,5,THEFT,CONVENIENCE STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,LIQUOR LAW VIOLATION,BAR OR TAVERN,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,DECEPTIVE PRACTICE,RESTAURANT,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,3,ASSAULT,STREET,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,10,ASSAULT,APARTMENT,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,2,BATTERY,GROCERY FOOD STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,2,THEFT,HOSPITAL BUILDING/GROUNDS,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,THEFT,ATHLETIC CLUB,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,MOTOR VEHICLE THEFT,OTHER,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,4,THEFT,CTA TRAIN,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,9,THEFT,SMALL RETAIL STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,OFFENSE INVOLVING CHILDREN,OTHER,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,INTERFERENCE WITH PUBLIC OFFICER,STREET,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,BATTERY,HOTEL/MOTEL,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,HOMICIDE,ALLEY,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,4,DECEPTIVE PRACTICE,SMALL RETAIL STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,WEAPONS VIOLATION,RESIDENCE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,6,ASSAULT,RESIDENCE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,THEFT,AUTO / BOAT / RV DEALERSHIP,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,CRIMINAL DAMAGE,"SCHOOL, PUBLIC, GROUNDS",2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,3,CRIMINAL DAMAGE,OTHER,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,LIQUOR LAW VIOLATION,TAVERN/LIQUOR STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,PUBLIC PEACE VIOLATION,OTHER,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,15,OTHER OFFENSE,APARTMENT,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,2,OTHER OFFENSE,SMALL RETAIL STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,THEFT,CHA PARKING LOT/GROUNDS,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,ROBBERY,DRUG STORE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,31,BATTERY,APARTMENT,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,2,BATTERY,GAS STATION,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,1,WEAPONS VIOLATION,RESIDENCE PORCH/HALLWAY,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
5,2019,01,25,2019-01-25,3,OFFENSE INVOLVING CHILDREN,RESIDENCE,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0
